,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
3350,OH,19380,"Dayton, OH",45-0000,"Farming, Fishing, and Forestry Occupations",major,**,**,**,**,11.95,24850,4.9,8.1,8.7,10.02,13.03,18.11,16850,18100,20840,27090,37670,2012
3352,OH,19380,"Dayton, OH",47-0000,Construction and Extraction Occupations,major,9340,7.2,25.426,0.67,20.18,41960,2.2,11.84,14.32,19.23,25.33,30.55,24640,29780,40000,52680,63550,2012
3374,OH,19380,"Dayton, OH",49-0000,"Installation, Maintenance, and Repair Occupations",major,12580,4.5,34.221,0.88,19.58,40730,1.7,10.25,14.04,19,24.42,28.93,21320,29200,39510,50790,60170,2012
3405,OH,19380,"Dayton, OH",51-0000,Production Occupations,major,29170,4.3,79.368,1.2,16.55,34410,1.4,9.63,11.62,15.2,20.07,25.26,20040,24170,31610,41750,52550,2012
3469,OH,19380,"Dayton, OH",53-0000,Transportation and Material Moving Occupations,major,22550,6.5,61.357,0.91,15.08,31370,2.6,8.26,9.1,12.69,19.48,26.5,17180,18920,26400,40510,55120,2012
3492,OH,30620,"Lima, OH",11-0000,Management Occupations,major,1650,5.9,34.575,0.7,40.78,84830,3,15.52,25.24,36.59,49.47,70.72,32280,52500,76100,102900,147100,2012
3506,OH,30620,"Lima, OH",13-0000,Business and Financial Operations Occupations,major,1400,6.7,29.235,0.59,26.44,54990,3,10.41,17.58,25.58,33.68,42.39,21650,36570,53210,70050,88170,2012
3521,OH,30620,"Lima, OH",15-0000,Computer and Mathematical Occupations,major,260,9.4,5.422,0.2,28.04,58310,3.8,16.02,20.16,27.09,35.28,42.69,33320,41930,56350,73370,88800,2012
3527,OH,30620,"Lima, OH",17-0000,Architecture and Engineering Occupations,major,580,8.9,12.218,0.68,34.56,71890,3,19.82,25.43,33.96,42.45,51.02,41220,52900,70640,88300,106120,2012
3530,OH,30620,"Lima, OH",19-0000,"Life, Physical, and Social Science Occupations",major,180,32,3.747,0.44,36.1,75080,6.5,18.88,24.95,32.58,41.84,54.27,39270,51890,67770,87030,112880,2012
3532,OH,30620,"Lima, OH",21-0000,Community and Social Service Occupations,major,540,8.1,11.248,0.78,19.73,41050,4.2,9.8,13.71,18.23,25.67,30.76,20380,28520,37910,53390,63970,2012
3540,OH,30620,"Lima, OH",23-0000,Legal Occupations,major,110,23.2,2.368,0.3,38.28,79630,15.8,11.22,18.18,31.48,43.46,67.42,23350,37820,65470,90400,140240,2012
3542,OH,30620,"Lima, OH",25-0000,"Education, Training, and Library Occupations",major,2380,6.4,49.96,0.78,22.42,46630,2.8,10.13,14.91,22.03,28.98,35.13,21080,31010,45810,60280,73070,2012
3553,OH,30620,"Lima, OH",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,380,23.4,7.97,0.59,16.94,35230,5.7,9.31,11.43,14.46,19.88,30.04,19370,23780,30070,41340,62470,2012
3558,OH,30620,"Lima, OH",29-0000,Healthcare Practitioners and Technical Occupations,major,4790,7.1,100.318,1.71,32.04,66650,6.1,15.29,19.86,26.45,33.72,46.65,31810,41320,55020,70140,97030,2012
3581,OH,30620,"Lima, OH",31-0000,Healthcare Support Occupations,major,2450,15.4,51.385,1.71,11.93,24810,2.2,8.32,9.24,11.43,13.74,16.41,17300,19230,23770,28570,34140,2012
3589,OH,30620,"Lima, OH",33-0000,Protective Service Occupations,major,1030,9.3,21.636,0.88,19.95,41500,4.9,9.67,15.88,21.24,23.75,28.21,20110,33030,44180,49410,58680,2012
3593,OH,30620,"Lima, OH",35-0000,Food Preparation and Serving Related Occupations,major,5230,5.6,109.528,1.24,9.48,19720,1.7,7.92,8.25,8.8,9.41,12.25,16480,17160,18310,19570,25470,2012
3608,OH,30620,"Lima, OH",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,1580,13.8,33.127,1.02,12.44,25880,3.3,8.22,9.01,10.94,14.75,18.41,17110,18740,22750,30670,38300,2012
3613,OH,30620,"Lima, OH",39-0000,Personal Care and Service Occupations,major,820,14.1,17.239,0.59,11.14,23160,2.5,8.04,8.55,9.46,12.39,16.64,16720,17790,19670,25760,34610,2012
3621,OH,30620,"Lima, OH",41-0000,Sales and Related Occupations,major,4970,5.8,104.088,0.98,14.07,29270,3.5,8.09,8.67,9.88,15.19,25.21,16830,18020,20540,31600,52440,2012
3635,OH,30620,"Lima, OH",43-0000,Office and Administrative Support Occupations,major,6440,5.3,134.926,0.82,14.72,30620,2.2,8.73,10.55,13.66,17.73,22.39,18150,21940,28410,36880,46580,2012
3665,OH,30620,"Lima, OH",47-0000,Construction and Extraction Occupations,major,1540,8.3,32.194,0.84,20.72,43100,2.5,11.68,15.01,19.7,26.05,32.34,24300,31210,40970,54180,67260,2012
3679,OH,30620,"Lima, OH",49-0000,"Installation, Maintenance, and Repair Occupations",major,2270,11.3,47.529,1.22,18.85,39210,2.6,10.32,13.1,17.62,23.15,30.45,21460,27250,36640,48150,63340,2012
3695,OH,30620,"Lima, OH",51-0000,Production Occupations,major,5090,7.9,106.735,1.62,20.42,42480,5.4,9.75,13.35,18.21,27.88,32.98,20270,27770,37880,58000,68600,2012
3716,OH,30620,"Lima, OH",53-0000,Transportation and Material Moving Occupations,major,4010,6.8,84.109,1.25,13.89,28880,4.2,8.16,8.84,12.13,17.17,23.85,16960,18390,25240,35700,49620,2012
3730,OH,31900,"Mansfield, OH",11-0000,Management Occupations,major,1690,5.8,33.655,0.69,39.43,82020,2.8,14.98,23.9,35.37,48.68,66.99,31160,49710,73580,101250,139330,2012
3747,OH,31900,"Mansfield, OH",13-0000,Business and Financial Operations Occupations,major,1300,9.6,25.889,0.53,26.84,55820,2.7,14.37,18.23,25.01,33.12,41.45,29890,37930,52030,68880,86210,2012
3759,OH,31900,"Mansfield, OH",15-0000,Computer and Mathematical Occupations,major,570,27.2,11.31,0.41,31.37,65240,3.8,18.01,24.73,31.07,37.6,45.18,37470,51440,64620,78200,93980,2012
3765,OH,31900,"Mansfield, OH",17-0000,Architecture and Engineering Occupations,major,630,11.9,12.546,0.69,29.23,60790,1.8,18.13,22.6,27.64,34.85,43.52,37700,47000,57500,72490,90510,2012
3774,OH,31900,"Mansfield, OH",19-0000,"Life, Physical, and Social Science Occupations",major,70,12.1,1.363,0.16,27.18,56540,6.4,11.99,16.63,29.72,35.17,41.9,24930,34600,61820,73150,87150,2012
3775,OH,31900,"Mansfield, OH",21-0000,Community and Social Service Occupations,major,770,27.4,15.317,1.06,20.56,42750,2.7,11.09,15.25,19.48,25.78,32.14,23060,31730,40510,53610,66850,2012
3784,OH,31900,"Mansfield, OH",23-0000,Legal Occupations,major,290,38.5,5.842,0.74,32.34,67270,7.1,12.16,15.3,22.96,42.28,55.88,25300,31830,47760,87940,116220,2012
3788,OH,31900,"Mansfield, OH",25-0000,"Education, Training, and Library Occupations",major,3130,7.4,62.299,0.97,22.09,45940,3.8,10.14,12.94,22.56,28.34,34.42,21080,26910,46920,58950,71590,2012
3805,OH,31900,"Mansfield, OH",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,470,13.7,9.334,0.69,15.54,32320,5.4,8.36,9.38,13.68,20.21,25.82,17400,19500,28460,42040,53710,2012
3810,OH,31900,"Mansfield, OH",29-0000,Healthcare Practitioners and Technical Occupations,major,3160,3.6,62.959,1.07,31.11,64710,6.5,13.63,18.4,25.5,32.68,54.45,28340,38270,53040,67980,113260,2012
3824,OH,31900,"Mansfield, OH",31-0000,Healthcare Support Occupations,major,1810,5.1,35.932,1.2,11.64,24210,3.1,8.22,9.01,10.5,12.61,16,17100,18730,21830,26220,33280,2012
3833,OH,31900,"Mansfield, OH",33-0000,Protective Service Occupations,major,1540,12.2,30.736,1.25,19.61,40780,2.6,9.12,16.45,20.83,23.06,27.89,18960,34220,43330,47970,58020,2012
3840,OH,31900,"Mansfield, OH",35-0000,Food Preparation and Serving Related Occupations,major,4670,2.9,92.999,1.05,9.7,20170,1.5,7.94,8.3,8.9,10.02,12.9,16520,17270,18520,20840,26830,2012
3854,OH,31900,"Mansfield, OH",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,1660,3.2,33.122,1.02,10.77,22400,3.9,8.02,8.49,9.28,11.44,16.33,16670,17660,19300,23800,33960,2012
3859,OH,31900,"Mansfield, OH",39-0000,Personal Care and Service Occupations,major,1020,13.3,20.2,0.69,10.93,22740,3.2,8,8.46,9.22,11.85,16.62,16650,17600,19170,24650,34570,2012
3867,OH,31900,"Mansfield, OH",41-0000,Sales and Related Occupations,major,6330,10.3,125.914,1.19,14.68,30530,4.8,8.07,8.61,9.76,15.69,27.96,16780,17900,20300,32640,58170,2012
3883,OH,31900,"Mansfield, OH",43-0000,Office and Administrative Support Occupations,major,7090,4.5,140.997,0.86,15.02,31240,2.1,8.71,10.54,13.88,18.15,23.06,18120,21930,28860,37740,47970,2012
3914,OH,31900,"Mansfield, OH",47-0000,Construction and Extraction Occupations,major,1640,8.5,32.539,0.85,19.37,40290,2.5,11.92,15.09,18.3,22.9,28.39,24790,31390,38060,47640,59050,2012
3926,OH,31900,"Mansfield, OH",49-0000,"Installation, Maintenance, and Repair Occupations",major,1840,5.8,36.632,0.94,19.89,41360,2.3,10.93,14.77,19.23,24.18,29.9,22740,30730,40010,50290,62190,2012
3938,OH,31900,"Mansfield, OH",51-0000,Production Occupations,major,7210,6.2,143.498,2.18,14.81,30790,3.5,8.85,10.37,13.98,18.42,22.13,18400,21570,29070,38310,46030,2012
3970,OH,31900,"Mansfield, OH",53-0000,Transportation and Material Moving Occupations,major,3340,5.8,66.417,0.99,14.81,30800,3.8,8.47,9.71,12.9,18.73,24.45,17610,20190,26830,38960,50850,2012
3984,OH,41780,"Sandusky, OH",11-0000,Management Occupations,major,1350,12.3,37.101,0.76,43.75,91000,2.8,20.32,29.1,38.25,49.53,76.62,42270,60520,79550,103020,159370,2012
3998,OH,41780,"Sandusky, OH",13-0000,Business and Financial Operations Occupations,major,1080,28.5,29.626,0.6,27.42,57030,3.3,14.15,19.18,26.3,34.75,42.72,29430,39890,54700,72270,88860,2012
4009,OH,41780,"Sandusky, OH",15-0000,Computer and Mathematical Occupations,major,280,21.7,7.774,0.28,27.17,56520,3.5,13.61,18.26,26.61,34.35,42.42,28310,37980,55350,71440,88240,2012
4012,OH,41780,"Sandusky, OH",17-0000,Architecture and Engineering Occupations,major,310,10.5,8.632,0.48,31.06,64610,4.8,16.73,22.58,30.55,39.55,45.6,34790,46960,63550,82250,94850,2012
4014,OH,41780,"Sandusky, OH",19-0000,"Life, Physical, and Social Science Occupations",major,200,29.1,5.6,0.66,27.26,56690,2.7,16.91,21.09,26.32,32.1,39.9,35180,43860,54740,66760,83000,2012
4016,OH,41780,"Sandusky, OH",21-0000,Community and Social Service Occupations,major,630,7.6,17.257,1.19,19.16,39860,3.4,10.96,14.3,17.75,23.18,28.52,22800,29750,36930,48220,59320,2012
4023,OH,41780,"Sandusky, OH",23-0000,Legal Occupations,major,120,8.6,3.191,0.41,32.29,67160,11.4,9.85,17.49,24.22,35.97,56.75,20480,36370,50380,74810,118040,2012
4025,OH,41780,"Sandusky, OH",25-0000,"Education, Training, and Library Occupations",major,2070,13.8,56.693,0.88,23.85,49610,3.3,9.56,16.08,23.31,31.3,36.65,19890,33440,48490,65100,76230,2012
4036,OH,41780,"Sandusky, OH",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,560,24.5,15.278,1.14,16.75,34840,8.5,8.32,9.26,13.66,22.69,28.01,17310,19250,28420,47200,58260,2012
4042,OH,41780,"Sandusky, OH",29-0000,Healthcare Practitioners and Technical Occupations,major,2130,3.8,58.548,1,27.21,56590,4.6,14.86,17.53,22.62,27.97,45.51,30910,36460,47050,58180,94670,2012
4051,OH,41780,"Sandusky, OH",31-0000,Healthcare Support Occupations,major,1320,9.3,36.182,1.2,12.32,25610,3.8,8.69,9.86,11.37,14.46,16.37,18070,20510,23640,30070,34060,2012
4056,OH,41780,"Sandusky, OH",33-0000,Protective Service Occupations,major,970,16.2,26.498,1.08,16.55,34430,9.7,8.13,8.77,11.51,24.73,29.47,16910,18250,23940,51440,61300,2012
4060,OH,41780,"Sandusky, OH",35-0000,Food Preparation and Serving Related Occupations,major,4730,3.4,129.695,1.46,9.6,19960,1.4,7.93,8.28,8.86,9.71,12.85,16500,17220,18430,20190,26720,2012
4075,OH,41780,"Sandusky, OH",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,1420,5.6,38.876,1.19,11.23,23350,2.9,8.06,8.59,9.53,13.16,16.8,16760,17870,19820,27360,34950,2012
4081,OH,41780,"Sandusky, OH",39-0000,Personal Care and Service Occupations,major,**,**,**,**,11.2,23290,4.3,8.09,8.69,9.8,11.48,16.52,16840,18070,20390,23880,34370,2012
4087,OH,41780,"Sandusky, OH",41-0000,Sales and Related Occupations,major,4250,10,116.596,1.1,14.24,29610,4.5,8.12,8.73,10.22,16.41,24.21,16880,18160,21260,34130,50360,2012
4099,OH,41780,"Sandusky, OH",43-0000,Office and Administrative Support Occupations,major,5810,20.9,159.475,0.97,13.78,28660,3,8.54,9.77,11.89,16.75,21.76,17770,20320,24730,34850,45260,2012
4126,OH,41780,"Sandusky, OH",45-0000,"Farming, Fishing, and Forestry Occupations",major,70,30.7,2.025,0.62,14.67,30520,5.9,8.43,9.49,11.39,19.27,26.82,17540,19730,23700,40090,55780,2012
4127,OH,41780,"Sandusky, OH",47-0000,Construction and Extraction Occupations,major,1110,9.4,30.535,0.8,22.53,46860,3.6,13.14,16.22,21.4,29.4,33.93,27340,33730,44500,61160,70560,2012
4135,OH,41780,"Sandusky, OH",49-0000,"Installation, Maintenance, and Repair Occupations",major,1390,6.7,38.034,0.98,18.79,39080,3.5,9.53,12.6,18.01,22.87,30.48,19810,26210,37450,47570,63400,2012
4143,OH,41780,"Sandusky, OH",51-0000,Production Occupations,major,4390,13.2,120.577,1.83,17.05,35460,3.5,9.29,12.18,16.24,20.26,26.73,19330,25330,33770,42150,55590,2012
4163,OH,41780,"Sandusky, OH",53-0000,Transportation and Material Moving Occupations,major,1720,13.8,47.13,0.7,14.81,30810,3.2,8.73,10.53,14.26,17.83,22.19,18150,21890,29670,37080,46150,2012
4173,OH,44220,"Springfield, OH",11-0000,Management Occupations,major,1880,6.9,39.263,0.8,39.28,81700,2.3,19.05,26.15,35.21,46.69,64.45,39620,54400,73240,97110,134060,2012
4188,OH,44220,"Springfield, OH",13-0000,Business and Financial Operations Occupations,major,1590,29.3,33.127,0.67,26.64,55410,2.7,15.73,19.59,24.6,31.58,40.65,32710,40750,51170,65690,84550,2012
4201,OH,44220,"Springfield, OH",15-0000,Computer and Mathematical Occupations,major,740,43.6,15.527,0.57,34.86,72510,5.9,18.16,25.44,33.19,43.26,53.8,37770,52910,69030,89980,111900,2012
4208,OH,44220,"Springfield, OH",17-0000,Architecture and Engineering Occupations,major,360,6,7.593,0.42,28.2,58660,2.2,16.77,23.42,27.85,33.6,39.37,34880,48720,57940,69890,81890,2012
4214,OH,44220,"Springfield, OH",19-0000,"Life, Physical, and Social Science Occupations",major,130,8.6,2.729,0.32,29.98,62350,2.9,19.09,23.97,29.03,32.12,41.2,39700,49860,60390,66800,85700,2012
4215,OH,44220,"Springfield, OH",21-0000,Community and Social Service Occupations,major,600,12.9,12.616,0.87,18.32,38110,3.4,9.63,11.81,17.36,23.01,29.2,20030,24560,36100,47860,60730,2012
4224,OH,44220,"Springfield, OH",23-0000,Legal Occupations,major,80,27.3,1.595,0.2,28.26,58790,19.2,13.09,18.65,22.78,36.71,53,27220,38790,47380,76350,110240,2012
4226,OH,44220,"Springfield, OH",25-0000,"Education, Training, and Library Occupations",major,3860,10.1,80.585,1.25,23.72,49340,3.6,11.02,16.24,24.23,30.94,35.77,22920,33780,50390,64350,74410,2012
4240,OH,44220,"Springfield, OH",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,270,9.5,5.607,0.42,21.83,45420,5.5,10.37,14.57,20.62,27.6,34.71,21560,30300,42890,57400,72200,2012
4245,OH,44220,"Springfield, OH",29-0000,Healthcare Practitioners and Technical Occupations,major,2930,3.9,61.146,1.04,31.76,66060,7.4,13.36,17.9,24.97,32.96,55.68,27780,37240,51930,68560,115800,2012
4262,OH,44220,"Springfield, OH",31-0000,Healthcare Support Occupations,major,2470,7.1,51.557,1.72,11.39,23690,2.6,8.31,9.22,10.6,12.41,14.81,17280,19170,22040,25820,30790,2012
4270,OH,44220,"Springfield, OH",33-0000,Protective Service Occupations,major,700,13.7,14.671,0.6,19.42,40390,6.8,9.82,13.68,19.1,25.02,28.62,20420,28450,39720,52040,59530,2012
4274,OH,44220,"Springfield, OH",35-0000,Food Preparation and Serving Related Occupations,major,5050,4.2,105.457,1.19,9.76,20290,1.4,7.95,8.32,8.94,10.28,13.16,16530,17300,18590,21390,27370,2012
4289,OH,44220,"Springfield, OH",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,1390,4.2,29.026,0.89,12.11,25200,3.1,8.14,8.81,10.58,14.46,18.5,16930,18330,22000,30070,38490,2012
4295,OH,44220,"Springfield, OH",39-0000,Personal Care and Service Occupations,major,1040,8.8,21.729,0.74,11.04,22960,2.6,8.14,8.8,10.26,12.47,14.73,16930,18300,21340,25930,30640,2012
4301,OH,44220,"Springfield, OH",41-0000,Sales and Related Occupations,major,4990,6.1,104.231,0.98,15.42,32070,4.9,8.14,8.78,10.92,17.17,28.5,16920,18260,22720,35720,59290,2012
4313,OH,44220,"Springfield, OH",43-0000,Office and Administrative Support Occupations,major,7310,13.7,152.655,0.93,15.46,32150,1.7,9.25,11.39,14.54,18.16,23.3,19230,23700,30240,37770,48460,2012
4338,OH,44220,"Springfield, OH",47-0000,Construction and Extraction Occupations,major,1370,19.3,28.577,0.75,22.05,45850,6,12.34,15.46,20.85,29.15,33.89,25680,32150,43370,60640,70490,2012
4347,OH,44220,"Springfield, OH",49-0000,"Installation, Maintenance, and Repair Occupations",major,1500,6.8,31.325,0.81,19.16,39840,2.8,10.39,13.24,17.92,23.68,29.56,21610,27550,37280,49250,61490,2012
4357,OH,44220,"Springfield, OH",51-0000,Production Occupations,major,4800,6.8,100.265,1.52,16.65,34640,6.1,9.3,11.16,15.16,21.39,27.23,19340,23210,31520,44500,56650,2012
4384,OH,44220,"Springfield, OH",53-0000,Transportation and Material Moving Occupations,major,4800,7.4,100.273,1.49,14.98,31160,3.1,8.52,9.83,13,19.83,23.98,17720,20450,27030,41240,49870,2012
4398,OH,44600,"Steubenville-Weirton, OH-WV",11-0000,Management Occupations,major,1630,6.4,37.087,0.76,36.64,76220,2.9,14.4,21.24,32.21,45.74,62.13,29940,44170,66990,95150,129240,2012
4414,OH,44600,"Steubenville-Weirton, OH-WV",13-0000,Business and Financial Operations Occupations,major,840,7.1,19.115,0.39,22.73,47280,4.7,8.89,13.51,20.85,28.56,36.48,18500,28090,43360,59400,75890,2012
4423,OH,44600,"Steubenville-Weirton, OH-WV",15-0000,Computer and Mathematical Occupations,major,**,**,**,**,26.36,54830,2.2,13.79,19.21,25.11,32.65,41.08,28680,39960,52220,67920,85440,2012
4428,OH,44600,"Steubenville-Weirton, OH-WV",17-0000,Architecture and Engineering Occupations,major,340,29.5,7.735,0.43,39.55,82270,7.6,20.13,26.38,36.73,49.45,64.31,41880,54860,76390,102860,133770,2012
4431,OH,44600,"Steubenville-Weirton, OH-WV",19-0000,"Life, Physical, and Social Science Occupations",major,160,26.8,3.555,0.42,25.61,53270,3.7,15.28,19.6,24.6,31.3,36.1,31780,40760,51160,65090,75090,2012
4432,OH,44600,"Steubenville-Weirton, OH-WV",21-0000,Community and Social Service Occupations,major,430,26.8,9.896,0.69,17.85,37130,3.8,10.47,12.65,16.69,21.92,27.08,21770,26320,34710,45590,56320,2012
4440,OH,44600,"Steubenville-Weirton, OH-WV",23-0000,Legal Occupations,major,140,35.8,3.096,0.39,29.95,62300,11.6,8.71,14.48,22.43,41.81,53.76,18110,30120,46650,86960,111830,2012
4442,OH,44600,"Steubenville-Weirton, OH-WV",25-0000,"Education, Training, and Library Occupations",major,2600,11,59.289,0.92,21.09,43860,5.8,10.37,14.7,20.46,26.19,30.51,21580,30580,42550,54470,63460,2012
4452,OH,44600,"Steubenville-Weirton, OH-WV",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,430,22.6,9.787,0.73,17.55,36490,7.8,8.72,10.77,15.49,22.01,30.92,18140,22410,32210,45790,64310,2012
4456,OH,44600,"Steubenville-Weirton, OH-WV",29-0000,Healthcare Practitioners and Technical Occupations,major,3220,15.4,73.5,1.25,29.79,61960,4.3,12.78,18.54,25.21,32.68,45.46,26590,38570,52440,67980,94550,2012
4470,OH,44600,"Steubenville-Weirton, OH-WV",31-0000,Healthcare Support Occupations,major,2140,15.7,48.827,1.62,10.95,22780,4.2,7.93,8.56,9.75,11.96,15.09,16500,17810,20270,24870,31380,2012
4479,OH,44600,"Steubenville-Weirton, OH-WV",33-0000,Protective Service Occupations,major,1020,9.9,23.304,0.95,13.97,29070,7.9,8.07,8.88,11.74,17.51,23.61,16780,18460,24420,36420,49100,2012
4484,OH,44600,"Steubenville-Weirton, OH-WV",35-0000,Food Preparation and Serving Related Occupations,major,4350,4.6,99.187,1.12,9.37,19490,1.7,7.82,8.21,8.86,9.86,12.15,16270,17080,18440,20510,25270,2012
4498,OH,44600,"Steubenville-Weirton, OH-WV",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,1590,8.6,36.316,1.11,10.7,22250,3.2,7.92,8.47,9.4,11.84,15.37,16460,17610,19540,24620,31970,2012
4503,OH,44600,"Steubenville-Weirton, OH-WV",39-0000,Personal Care and Service Occupations,major,2030,7.8,46.228,1.58,12.34,25670,4.3,7.99,8.78,11.12,14.31,18.88,16620,18270,23130,29760,39260,2012
4513,OH,44600,"Steubenville-Weirton, OH-WV",41-0000,Sales and Related Occupations,major,4020,4.6,91.764,0.86,12.86,26750,4.6,7.99,8.52,9.41,13.63,21.74,16630,17720,19580,28340,45210,2012
4527,OH,44600,"Steubenville-Weirton, OH-WV",43-0000,Office and Administrative Support Occupations,major,5910,4.2,134.967,0.82,13.19,27430,1.9,8.3,9.37,11.79,14.92,20.47,17250,19480,24530,31030,42570,2012
4557,OH,44600,"Steubenville-Weirton, OH-WV",47-0000,Construction and Extraction Occupations,major,**,**,**,**,20.54,42730,3.2,10.16,13.49,18.55,27.23,32.92,21140,28050,38570,56630,68480,2012
4566,OH,44600,"Steubenville-Weirton, OH-WV",49-0000,"Installation, Maintenance, and Repair Occupations",major,2280,14.7,52.01,1.34,18.88,39270,3.9,9.4,12.44,16.88,25.36,31.95,19560,25880,35100,52740,66450,2012
4577,OH,44600,"Steubenville-Weirton, OH-WV",51-0000,Production Occupations,major,4660,16,106.252,1.61,18.69,38880,4.2,9.85,12.58,18.13,22.82,29.18,20490,26170,37700,47470,60700,2012
4596,OH,44600,"Steubenville-Weirton, OH-WV",53-0000,Transportation and Material Moving Occupations,major,3550,6.1,81.092,1.2,14.37,29890,3.2,8.34,9.54,13.85,17.59,21.75,17350,19840,28800,36580,45250,2012
