,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
2197,LA,5560,"New Orleans, LA MSA",35-0000,Food preparation and serving related occupations,major,64020,2.7,7.62,15850,2.2,5.57,5.96,6.61,8.13,10.89,11590,12400,13750,16920,22650,2004
2215,LA,5560,"New Orleans, LA MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,20930,5.7,7.94,16520,1.7,5.64,6.16,7.12,8.79,11.93,11730,12810,14800,18280,24820,2004
2225,LA,5560,"New Orleans, LA MSA",39-0000,Personal care and service occupations,major,18560,8.4,8.43,17540,2.4,5.62,6.11,6.98,9.37,13.56,11680,12710,14510,19480,28200,2004
2251,LA,5560,"New Orleans, LA MSA",41-0000,Sales and related occupations,major,62500,2.8,12.72,26460,1.9,5.90,6.72,9.05,15.15,24.42,12270,13980,18830,31510,50790,2004
2272,LA,5560,"New Orleans, LA MSA",43-0000,Office and administrative support occupations,major,108850,2.1,12.45,25910,1.3,7.08,8.81,11.14,14.74,19.66,14730,18320,23160,30660,40890,2004
2323,LA,5560,"New Orleans, LA MSA",45-0000,"Farming, fishing, and forestry occupations",major,630,10.0,13.35,27770,7.7,6.76,7.98,11.52,17.25,24.23,14050,16610,23950,35870,50390,2004
2328,LA,5560,"New Orleans, LA MSA",47-0000,Construction and extraction occupations,major,28470,4.1,15.40,32020,1.6,8.75,11.05,14.54,18.75,23.37,18190,22980,30230,38990,48600,2004
2371,LA,5560,"New Orleans, LA MSA",49-0000,"Installation, maintenance, and repair occupations",major,25440,4.5,16.60,34530,1.5,8.92,11.55,15.36,20.44,26.36,18550,24020,31940,42520,54830,2004
2405,LA,5560,"New Orleans, LA MSA",51-0000,Production occupations,major,33210,4.6,15.31,31840,2.3,7.17,9.48,14.09,20.14,26.03,14910,19720,29310,41890,54150,2004
2472,LA,5560,"New Orleans, LA MSA",53-0000,Transportation and material moving occupations,major,47990,3.4,12.25,25490,1.7,6.13,7.45,10.31,14.80,21.20,12750,15490,21440,30780,44100,2004
2509,LA,7680,"Shreveport-Bossier City, LA MSA",11-0000,Management occupations,major,8740,3.2,29.95,62300,1.2,13.68,18.66,26.01,36.49,51.12,28440,38800,54100,75890,106340,2004
2536,LA,7680,"Shreveport-Bossier City, LA MSA",13-0000,Business and financial operations occupations,major,4060,4.8,21.15,43990,2.5,10.73,14.49,19.34,26.17,34.20,22310,30130,40230,54430,71140,2004
2558,LA,7680,"Shreveport-Bossier City, LA MSA",15-0000,Computer and mathematical occupations,major,1200,12.6,24.53,51030,3.8,13.33,16.93,22.35,28.61,37.97,27730,35220,46490,59510,78980,2004
2567,LA,7680,"Shreveport-Bossier City, LA MSA",17-0000,Architecture and engineering occupations,major,1840,15.0,23.52,48920,2.7,11.12,16.02,22.73,29.55,37.02,23120,33320,47280,61470,77000,2004
2583,LA,7680,"Shreveport-Bossier City, LA MSA",19-0000,"Life, physical, and social science occupations",major,810,14.9,21.16,44010,8.1,9.53,12.80,18.68,27.24,35.22,19810,26610,38850,56660,73250,2004
2589,LA,7680,"Shreveport-Bossier City, LA MSA",21-0000,Community and social services occupations,major,2300,6.8,16.62,34580,3.6,8.51,12.24,16.30,20.71,25.25,17700,25460,33910,43070,52530,2004
2599,LA,7680,"Shreveport-Bossier City, LA MSA",23-0000,Legal occupations,major,980,14.1,23.54,48960,11.1,9.60,12.93,16.60,27.33,45.50,19970,26900,34530,56850,94640,2004
2605,LA,7680,"Shreveport-Bossier City, LA MSA",25-0000,"Education, training, and library occupations",major,10370,4.3,17.43,36260,4.2,6.70,12.95,17.17,21.13,26.57,13940,26930,35720,43950,55260,2004
2619,LA,7680,"Shreveport-Bossier City, LA MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,1260,9.0,13.95,29010,3.4,6.56,8.46,12.04,16.77,23.54,13640,17600,25050,34870,48970,2004
2631,LA,7680,"Shreveport-Bossier City, LA MSA",29-0000,Healthcare practitioners and technical occupations,major,10720,5.1,23.10,48060,3.5,10.55,13.67,18.86,25.56,37.75,21940,28430,39220,53170,78510,2004
2660,LA,7680,"Shreveport-Bossier City, LA MSA",31-0000,Healthcare support occupations,major,5700,7.2,8.73,18160,2.9,5.74,6.37,7.68,10.24,13.43,11930,13240,15980,21300,27930,2004
2673,LA,7680,"Shreveport-Bossier City, LA MSA",33-0000,Protective service occupations,major,4760,16.4,12.82,26660,5.1,6.67,8.27,11.29,16.69,20.99,13870,17200,23490,34710,43650,2004
2685,LA,7680,"Shreveport-Bossier City, LA MSA",35-0000,Food preparation and serving related occupations,major,14390,2.2,7.63,15880,1.7,5.58,6.01,6.72,8.33,10.78,11600,12490,13980,17330,22410,2004
2702,LA,7680,"Shreveport-Bossier City, LA MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,6640,4.1,7.99,16620,2.1,5.68,6.20,7.11,8.90,11.97,11810,12900,14780,18510,24890,2004
2711,LA,7680,"Shreveport-Bossier City, LA MSA",39-0000,Personal care and service occupations,major,6570,4.5,8.73,18160,2.5,5.61,6.08,6.87,10.18,14.66,11660,12640,14300,21180,30490,2004
2729,LA,7680,"Shreveport-Bossier City, LA MSA",41-0000,Sales and related occupations,major,17050,3.4,11.75,24430,2.5,5.93,6.78,8.91,13.48,21.17,12330,14110,18530,28040,44030,2004
2748,LA,7680,"Shreveport-Bossier City, LA MSA",43-0000,Office and administrative support occupations,major,27790,2.6,11.51,23940,1.5,6.70,8.22,10.54,13.63,17.76,13940,17090,21910,28350,36930,2004
2795,LA,7680,"Shreveport-Bossier City, LA MSA",45-0000,"Farming, fishing, and forestry occupations",major,320,24.2,12.16,25290,18.1,6.31,8.44,9.93,12.00,19.65,13130,17550,20650,24970,40880,2004
2798,LA,7680,"Shreveport-Bossier City, LA MSA",47-0000,Construction and extraction occupations,major,9920,6.8,14.76,30700,3.9,7.95,9.94,13.02,17.65,25.27,16540,20670,27090,36710,52560,2004
2832,LA,7680,"Shreveport-Bossier City, LA MSA",49-0000,"Installation, maintenance, and repair occupations",major,8170,4.9,15.47,32180,2.2,7.62,10.16,14.25,19.96,25.43,15850,21130,29640,41520,52900,2004
2858,LA,7680,"Shreveport-Bossier City, LA MSA",51-0000,Production occupations,major,12450,5.7,15.71,32670,9.1,7.13,9.34,14.00,22.99,26.89,14830,19440,29110,47820,55930,2004
2899,LA,7680,"Shreveport-Bossier City, LA MSA",53-0000,Transportation and material moving occupations,major,11920,4.9,11.53,23970,2.5,6.11,7.33,9.77,13.87,20.06,12700,15250,20320,28850,41730,2004
2922,MA,740,"Barnstable-Yarmouth, MA MSA",11-0000,Management occupations,major,3260,4.9,35.98,74840,2.4,16.66,21.90,29.66,43.04,66.40,34660,45550,61690,89520,138120,2004
2938,MA,740,"Barnstable-Yarmouth, MA MSA",13-0000,Business and financial operations occupations,major,1250,8.2,27.52,57240,3.1,13.97,17.88,23.08,32.02,47.29,29070,37200,48010,66590,98370,2004
2953,MA,740,"Barnstable-Yarmouth, MA MSA",15-0000,Computer and mathematical occupations,major,470,11.8,30.65,63750,4.1,16.20,21.89,29.72,39.08,48.30,33700,45530,61810,81280,100450,2004
2960,MA,740,"Barnstable-Yarmouth, MA MSA",17-0000,Architecture and engineering occupations,major,820,21.3,27.93,58090,3.8,16.74,20.32,25.90,33.80,43.41,34820,42260,53870,70290,90290,2004
2966,MA,740,"Barnstable-Yarmouth, MA MSA",19-0000,"Life, physical, and social science occupations",major,260,9.4,25.68,53410,3.7,15.20,19.20,24.18,29.89,36.18,31610,39930,50280,62170,75250,2004
2969,MA,740,"Barnstable-Yarmouth, MA MSA",21-0000,Community and social services occupations,major,1460,9.0,18.97,39460,4.0,10.62,12.18,16.51,25.49,32.11,22080,25340,34340,53030,66790,2004
2975,MA,740,"Barnstable-Yarmouth, MA MSA",23-0000,Legal occupations,major,340,16.7,37.01,76980,15.0,10.41,17.18,26.58,51.01,#,21660,35730,55280,106110,#,2004
2978,MA,740,"Barnstable-Yarmouth, MA MSA",25-0000,"Education, training, and library occupations",major,4130,3.4,20.21,42040,1.8,9.18,12.98,20.89,26.19,31.03,19100,27000,43450,54480,64550,2004
2993,MA,740,"Barnstable-Yarmouth, MA MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,670,14.4,19.60,40770,4.8,9.21,11.52,16.52,22.62,32.94,19160,23970,34370,47040,68510,2004
3012,MA,740,"Barnstable-Yarmouth, MA MSA",31-0000,Healthcare support occupations,major,2310,6.7,13.76,28610,2.0,9.84,11.24,13.00,15.77,19.35,20460,23380,27050,32800,40250,2004
3019,MA,740,"Barnstable-Yarmouth, MA MSA",33-0000,Protective service occupations,major,1470,13.2,21.03,43740,3.4,9.80,13.00,21.23,26.90,33.36,20380,27040,44170,55950,69390,2004
3027,MA,740,"Barnstable-Yarmouth, MA MSA",35-0000,Food preparation and serving related occupations,major,8510,3.1,10.80,22460,2.3,7.40,8.18,9.89,12.47,15.49,15400,17010,20570,25940,32220,2004
3042,MA,740,"Barnstable-Yarmouth, MA MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,3350,8.6,12.45,25890,3.2,8.03,9.37,11.55,14.56,17.65,16710,19490,24020,30280,36720,2004
3048,MA,740,"Barnstable-Yarmouth, MA MSA",39-0000,Personal care and service occupations,major,2230,5.9,11.20,23290,2.2,7.61,8.76,10.31,12.61,16.36,15830,18230,21440,26220,34030,2004
3060,MA,740,"Barnstable-Yarmouth, MA MSA",41-0000,Sales and related occupations,major,10920,3.6,14.62,30410,3.4,7.56,8.38,10.43,15.47,25.84,15730,17430,21690,32180,53740,2004
3076,MA,740,"Barnstable-Yarmouth, MA MSA",43-0000,Office and administrative support occupations,major,10910,2.9,14.81,30810,1.4,8.86,10.92,14.15,17.97,21.83,18430,22720,29440,37380,45400,2004
3108,MA,740,"Barnstable-Yarmouth, MA MSA",45-0000,"Farming, fishing, and forestry occupations",major,**,**,11.33,23560,8.4,7.36,8.00,9.44,14.18,18.21,15310,16640,19630,29490,37880,2004
3109,MA,740,"Barnstable-Yarmouth, MA MSA",47-0000,Construction and extraction occupations,major,3240,7.6,18.94,39390,3.8,10.12,14.30,18.20,22.60,28.19,21060,29750,37850,47010,58630,2004
3125,MA,740,"Barnstable-Yarmouth, MA MSA",49-0000,"Installation, maintenance, and repair occupations",major,2640,8.9,18.82,39150,2.4,10.61,13.50,17.77,22.46,28.60,22080,28090,36960,46720,59490,2004
3139,MA,740,"Barnstable-Yarmouth, MA MSA",51-0000,Production occupations,major,1360,7.0,14.64,30450,3.0,8.62,10.09,13.02,17.46,24.34,17940,20990,27080,36330,50620,2004
3153,MA,740,"Barnstable-Yarmouth, MA MSA",53-0000,Transportation and material moving occupations,major,3360,6.7,13.76,28630,2.4,8.07,9.66,12.77,16.73,21.13,16790,20090,26550,34800,43960,2004
3169,MA,1120,"Boston, MA-NH PMSA",11-0000,Management occupations,major,145750,1.5,47.72,99250,0.8,21.28,28.95,41.97,60.42,#,44260,60220,87300,125670,#,2004
3200,MA,1120,"Boston, MA-NH PMSA",13-0000,Business and financial operations occupations,major,102950,2.0,31.78,66090,1.1,17.06,21.38,27.98,38.10,50.64,35480,44470,58210,79240,105340,2004
3230,MA,1120,"Boston, MA-NH PMSA",15-0000,Computer and mathematical occupations,major,83130,2.8,36.96,76870,0.9,21.11,27.40,36.26,45.25,54.92,43920,56990,75420,94110,114230,2004
3245,MA,1120,"Boston, MA-NH PMSA",17-0000,Architecture and engineering occupations,major,52220,3.9,33.26,69170,1.2,18.34,23.59,31.93,41.72,51.73,38140,49070,66410,86770,107600,2004
3277,MA,1120,"Boston, MA-NH PMSA",19-0000,"Life, physical, and social science occupations",major,28860,4.1,31.27,65030,2.1,16.15,20.77,27.78,39.36,52.06,33600,43200,57770,81860,108290,2004
3312,MA,1120,"Boston, MA-NH PMSA",21-0000,Community and social services occupations,major,30800,3.1,19.29,40120,3.4,10.63,13.00,17.71,24.71,31.50,22110,27040,36840,51390,65520,2004
3328,MA,1120,"Boston, MA-NH PMSA",23-0000,Legal occupations,major,18520,2.4,45.30,94230,3.4,16.68,23.46,33.21,65.29,#,34680,48800,69070,135790,#,2004
3336,MA,1120,"Boston, MA-NH PMSA",25-0000,"Education, training, and library occupations",major,112270,2.4,25.11,52220,3.0,11.28,15.53,22.88,31.27,39.31,23460,32290,47600,65040,81760,2004
3393,MA,1120,"Boston, MA-NH PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,31630,5.0,25.08,52160,2.3,10.84,15.66,21.63,31.26,42.55,22550,32570,45000,65010,88510,2004
3421,MA,1120,"Boston, MA-NH PMSA",29-0000,Healthcare practitioners and technical occupations,major,115070,2.7,30.60,63650,2.0,14.87,20.50,27.60,36.05,45.29,30930,42650,57400,74980,94200,2004
3472,MA,1120,"Boston, MA-NH PMSA",31-0000,Healthcare support occupations,major,52240,2.7,13.49,28050,1.0,9.57,11.23,13.01,15.53,17.64,19910,23360,27070,32300,36700,2004
3487,MA,1120,"Boston, MA-NH PMSA",33-0000,Protective service occupations,major,46010,2.1,19.02,39550,4.1,9.52,11.66,17.86,25.06,31.57,19790,24250,37150,52120,65680,2004
3503,MA,1120,"Boston, MA-NH PMSA",35-0000,Food preparation and serving related occupations,major,142890,1.4,10.82,22500,4.6,7.32,7.99,9.46,11.90,14.62,15230,16620,19680,24740,30400,2004
3520,MA,1120,"Boston, MA-NH PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,66670,1.9,12.55,26100,1.4,8.86,9.86,11.51,13.97,17.87,18420,20510,23940,29050,37170,2004
3529,MA,1120,"Boston, MA-NH PMSA",39-0000,Personal care and service occupations,major,43690,4.4,12.84,26700,2.8,7.79,9.01,10.90,14.10,20.68,16210,18750,22680,29320,43020,2004
3553,MA,1120,"Boston, MA-NH PMSA",41-0000,Sales and related occupations,major,190100,1.7,19.24,40020,1.9,7.72,8.80,12.82,23.37,40.09,16060,18300,26670,48620,83390,2004
3573,MA,1120,"Boston, MA-NH PMSA",43-0000,Office and administrative support occupations,major,340330,1.3,16.93,35220,0.6,9.83,12.41,16.04,20.43,25.45,20450,25810,33360,42500,52940,2004
3625,MA,1120,"Boston, MA-NH PMSA",45-0000,"Farming, fishing, and forestry occupations",major,1100,16.5,13.30,27660,5.4,7.31,8.52,10.81,17.02,23.49,15210,17710,22480,35400,48850,2004
3630,MA,1120,"Boston, MA-NH PMSA",47-0000,Construction and extraction occupations,major,67060,4.0,24.62,51200,1.5,13.81,17.62,24.29,31.16,36.43,28720,36640,50520,64810,75780,2004
3671,MA,1120,"Boston, MA-NH PMSA",49-0000,"Installation, maintenance, and repair occupations",major,59800,4.0,21.85,45440,1.7,11.62,15.39,20.62,26.76,33.11,24180,32010,42890,55660,68860,2004
3711,MA,1120,"Boston, MA-NH PMSA",51-0000,Production occupations,major,82210,2.6,16.26,33830,1.0,9.13,11.44,14.94,19.94,25.45,19000,23790,31070,41470,52940,2004
3804,MA,1120,"Boston, MA-NH PMSA",53-0000,Transportation and material moving occupations,major,90120,3.0,15.21,31630,2.5,7.96,9.57,13.03,18.20,23.84,16560,19900,27100,37860,49580,2004
3834,MA,1200,"Brockton, MA PMSA",11-0000,Management occupations,major,6100,4.5,43.66,90810,1.9,19.91,26.89,37.96,53.48,#,41410,55940,78960,111240,#,2004
3858,MA,1200,"Brockton, MA PMSA",13-0000,Business and financial operations occupations,major,3250,5.0,27.50,57200,2.0,16.20,20.21,25.36,32.29,41.39,33690,42040,52750,67160,86090,2004
3877,MA,1200,"Brockton, MA PMSA",15-0000,Computer and mathematical occupations,major,1260,15.1,30.46,63350,2.6,15.70,21.94,28.92,38.34,45.37,32650,45630,60150,79740,94360,2004
3887,MA,1200,"Brockton, MA PMSA",17-0000,Architecture and engineering occupations,major,1160,9.8,30.42,63270,2.7,18.26,22.85,29.04,38.25,44.35,37990,47530,60410,79560,92260,2004
3897,MA,1200,"Brockton, MA PMSA",19-0000,"Life, physical, and social science occupations",major,750,10.9,27.34,56870,4.4,14.41,19.42,25.68,33.81,42.58,29970,40380,53410,70320,88580,2004
3902,MA,1200,"Brockton, MA PMSA",21-0000,Community and social services occupations,major,1780,7.1,19.76,41090,4.3,10.27,13.05,19.46,25.91,31.10,21360,27150,40480,53890,64680,2004
3910,MA,1200,"Brockton, MA PMSA",23-0000,Legal occupations,major,260,7.2,35.25,73320,8.5,15.51,18.37,24.87,41.81,#,32250,38210,51730,86960,#,2004
3914,MA,1200,"Brockton, MA PMSA",25-0000,"Education, training, and library occupations",major,6730,6.5,20.70,43060,2.0,9.66,12.88,20.63,28.19,33.12,20100,26790,42910,58640,68890,2004
3929,MA,1200,"Brockton, MA PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,880,7.5,21.25,44200,3.7,9.71,12.79,19.00,26.44,35.94,20200,26600,39530,55000,74750,2004
3938,MA,1200,"Brockton, MA PMSA",29-0000,Healthcare practitioners and technical occupations,major,5680,10.6,28.96,60240,3.9,13.64,19.21,25.22,33.17,43.19,28370,39950,52450,68990,89840,2004
3963,MA,1200,"Brockton, MA PMSA",31-0000,Healthcare support occupations,major,2770,7.2,13.38,27820,2.2,9.32,10.96,12.89,15.55,18.02,19390,22790,26820,32350,37470,2004
3972,MA,1200,"Brockton, MA PMSA",33-0000,Protective service occupations,major,2720,5.7,20.94,43550,7.4,8.81,14.19,22.57,26.40,31.30,18330,29510,46940,54910,65110,2004
3981,MA,1200,"Brockton, MA PMSA",35-0000,Food preparation and serving related occupations,major,9160,4.5,10.58,22000,7.7,7.29,7.87,8.90,10.68,13.45,15160,16360,18510,22210,27980,2004
3996,MA,1200,"Brockton, MA PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,2620,10.0,13.18,27420,2.6,8.34,9.63,12.48,16.34,19.47,17340,20030,25950,33990,40500,2004
4004,MA,1200,"Brockton, MA PMSA",39-0000,Personal care and service occupations,major,2370,8.9,11.32,23540,2.1,7.62,8.71,10.13,12.31,16.43,15850,18120,21080,25600,34180,2004
4014,MA,1200,"Brockton, MA PMSA",41-0000,Sales and related occupations,major,11220,3.0,16.01,33300,3.7,7.58,8.40,10.76,19.77,32.55,15770,17480,22380,41110,67700,2004
4032,MA,1200,"Brockton, MA PMSA",43-0000,Office and administrative support occupations,major,18140,3.1,15.00,31210,1.3,8.76,10.87,14.06,17.94,22.25,18210,22610,29250,37320,46270,2004
4077,MA,1200,"Brockton, MA PMSA",47-0000,Construction and extraction occupations,major,4870,9.8,22.51,46820,2.5,13.16,16.44,21.31,27.66,33.71,27370,34190,44330,57540,70120,2004
4094,MA,1200,"Brockton, MA PMSA",49-0000,"Installation, maintenance, and repair occupations",major,3370,6.5,19.60,40760,2.6,9.84,13.77,18.77,24.71,31.15,20470,28630,39050,51390,64790,2004
4108,MA,1200,"Brockton, MA PMSA",51-0000,Production occupations,major,6730,9.1,15.29,31790,2.5,8.36,10.14,13.78,19.00,24.99,17390,21080,28660,39530,51980,2004
4146,MA,1200,"Brockton, MA PMSA",53-0000,Transportation and material moving occupations,major,7450,5.4,14.66,30490,3.8,7.73,9.17,12.83,18.36,24.32,16090,19080,26700,38190,50600,2004
4162,MA,2600,"Fitchburg-Leominster, MA PMSA",11-0000,Management occupations,major,2730,4.1,37.86,78750,2.4,16.26,22.61,31.74,46.55,69.98,33820,47030,66020,96830,145570,2004
4178,MA,2600,"Fitchburg-Leominster, MA PMSA",13-0000,Business and financial operations occupations,major,910,8.7,26.83,55810,3.6,14.41,18.22,24.30,30.62,42.99,29980,37890,50550,63690,89430,2004
4188,MA,2600,"Fitchburg-Leominster, MA PMSA",15-0000,Computer and mathematical occupations,major,280,11.5,31.47,65460,5.5,14.94,20.23,28.78,40.77,52.96,31080,42080,59860,84810,110160,2004
4193,MA,2600,"Fitchburg-Leominster, MA PMSA",17-0000,Architecture and engineering occupations,major,460,21.2,29.30,60940,4.8,17.45,21.27,27.97,35.81,44.03,36290,44240,58180,74490,91580,2004
4198,MA,2600,"Fitchburg-Leominster, MA PMSA",19-0000,"Life, physical, and social science occupations",major,150,16.2,26.87,55900,7.7,14.75,18.23,23.76,29.53,46.41,30690,37910,49420,61430,96530,2004
4200,MA,2600,"Fitchburg-Leominster, MA PMSA",21-0000,Community and social services occupations,major,1090,7.1,17.70,36820,6.5,9.54,10.97,16.44,23.55,27.97,19840,22810,34200,48970,58180,2004
4207,MA,2600,"Fitchburg-Leominster, MA PMSA",23-0000,Legal occupations,major,190,16.6,24.75,51480,10.0,12.83,15.53,19.58,22.60,48.54,26690,32300,40730,47020,100960,2004
4209,MA,2600,"Fitchburg-Leominster, MA PMSA",25-0000,"Education, training, and library occupations",major,3840,6.8,21.75,45240,5.0,10.09,13.76,21.78,27.33,32.68,20990,28610,45300,56850,67980,2004
4217,MA,2600,"Fitchburg-Leominster, MA PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,400,8.1,18.15,37750,8.4,8.16,9.92,13.93,20.89,32.84,16970,20640,28980,43450,68300,2004
4218,MA,2600,"Fitchburg-Leominster, MA PMSA",29-0000,Healthcare practitioners and technical occupations,major,2870,7.5,26.40,54910,4.5,14.48,17.56,22.86,30.92,40.26,30110,36530,47540,64320,83750,2004
4228,MA,2600,"Fitchburg-Leominster, MA PMSA",31-0000,Healthcare support occupations,major,1780,10.8,12.14,25250,2.1,9.02,10.07,11.79,13.62,16.27,18760,20940,24520,28330,33850,2004
4234,MA,2600,"Fitchburg-Leominster, MA PMSA",33-0000,Protective service occupations,major,1260,5.5,19.27,40080,6.0,9.42,13.37,19.92,24.57,27.67,19600,27820,41430,51100,57560,2004
4241,MA,2600,"Fitchburg-Leominster, MA PMSA",35-0000,Food preparation and serving related occupations,major,4790,5.0,9.60,19980,2.0,7.25,7.78,8.71,10.59,13.18,15080,16180,18110,22020,27410,2004
