,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
2041,NH,5350,"Nashua, NH PMSA",29-0000,Healthcare practitioners and technical occupations,major,3360,17.5,28.70,59700,7.5,11.96,16.67,21.87,28.67,61.09,24870,34670,45480,59640,127060,2003
2056,NH,5350,"Nashua, NH PMSA",31-0000,Healthcare support occupations,major,1400,11.9,11.94,24840,2.3,8.70,10.07,11.79,13.35,15.61,18100,20940,24520,27760,32480,2003
2064,NH,5350,"Nashua, NH PMSA",33-0000,Protective service occupations,major,1200,6.8,18.48,38440,5.7,9.33,12.47,19.08,24.04,27.76,19400,25930,39680,50000,57730,2003
2070,NH,5350,"Nashua, NH PMSA",35-0000,Food preparation and serving related occupations,major,6730,4.4,8.90,18510,2.2,5.93,6.71,8.11,10.31,12.95,12330,13960,16880,21450,26930,2003
2086,NH,5350,"Nashua, NH PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,2570,6.8,11.42,23750,3.3,7.29,8.67,10.69,13.31,16.80,15170,18030,22230,27690,34950,2003
2092,NH,5350,"Nashua, NH PMSA",39-0000,Personal care and service occupations,major,1520,13.1,9.99,20770,2.0,6.58,7.65,9.07,11.47,15.01,13680,15900,18870,23850,31220,2003
2103,NH,5350,"Nashua, NH PMSA",41-0000,Sales and related occupations,major,13180,4.6,16.47,34250,4.1,7.38,8.48,11.57,18.92,32.42,15360,17630,24060,39350,67440,2003
2119,NH,5350,"Nashua, NH PMSA",43-0000,Office and administrative support occupations,major,14350,3.4,13.77,28650,1.1,8.70,10.62,13.10,16.29,20.08,18090,22100,27240,33880,41770,2003
2156,NH,5350,"Nashua, NH PMSA",47-0000,Construction and extraction occupations,major,3140,7.3,18.08,37610,2.4,11.32,13.68,17.07,21.33,27.06,23540,28450,35510,44360,56280,2003
2171,NH,5350,"Nashua, NH PMSA",49-0000,"Installation, maintenance, and repair occupations",major,3550,5.8,18.42,38310,1.7,10.84,14.06,17.70,22.40,27.16,22550,29240,36810,46600,56490,2003
2186,NH,5350,"Nashua, NH PMSA",51-0000,Production occupations,major,11190,4.4,14.79,30760,2.2,9.26,10.92,13.52,17.16,22.81,19260,22720,28130,35700,47440,2003
2227,NH,5350,"Nashua, NH PMSA",53-0000,Transportation and material moving occupations,major,5350,6.9,15.97,33210,14.0,7.30,9.50,12.20,16.15,26.24,15180,19750,25370,33590,54590,2003
2246,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",11-0000,Management occupations,major,7640,6.7,37.52,78050,1.5,16.36,23.14,32.70,45.29,65.66,34020,48130,68020,94210,136580,2003
2272,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",13-0000,Business and financial operations occupations,major,4400,11.1,25.01,52010,2.4,13.15,17.20,22.43,29.79,38.37,27350,35780,46660,61970,79800,2003
2291,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",15-0000,Computer and mathematical occupations,major,3420,25.7,28.82,59950,4.1,14.83,19.41,27.05,35.84,45.02,30840,40380,56260,74550,93640,2003
2301,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",17-0000,Architecture and engineering occupations,major,3250,4.7,28.03,58300,3.2,16.31,21.03,27.68,34.00,40.92,33920,43750,57570,70730,85120,2003
2316,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",19-0000,"Life, physical, and social science occupations",major,900,8.6,22.72,47250,7.9,6.64,15.31,21.70,29.66,37.74,13810,31850,45140,61700,78500,2003
2320,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",21-0000,Community and social services occupations,major,1290,17.7,14.99,31170,3.7,7.91,10.09,14.20,19.07,23.79,16450,20990,29530,39670,49480,2003
2329,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",23-0000,Legal occupations,major,580,13.6,31.09,64670,8.5,14.54,18.07,26.29,45.52,52.85,30240,37580,54680,94690,109930,2003
2332,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",25-0000,"Education, training, and library occupations",major,9070,4.2,17.38,36160,2.3,7.80,10.56,16.42,23.21,27.51,16230,21960,34160,48290,57220,2003
2349,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,1510,9.7,17.58,36570,3.6,7.75,11.09,15.68,21.68,30.15,16120,23070,32620,45090,62700,2003
2364,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",29-0000,Healthcare practitioners and technical occupations,major,6330,6.7,31.57,65670,5.8,13.30,17.58,23.21,32.36,67.99,27660,36570,48270,67320,141420,2003
2391,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",31-0000,Healthcare support occupations,major,2680,6.2,12.61,26230,4.3,8.90,9.89,11.42,13.64,16.73,18500,20570,23750,28370,34790,2003
2402,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",33-0000,Protective service occupations,major,1870,6.6,16.85,35050,2.7,8.78,12.33,16.41,20.74,25.54,18260,25640,34120,43130,53130,2003
2410,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",35-0000,Food preparation and serving related occupations,major,11920,2.8,9.08,18890,1.4,6.04,6.89,8.38,10.52,13.30,12570,14340,17420,21890,27660,2003
2426,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,3320,3.9,10.79,22440,1.5,7.19,8.43,10.44,12.60,14.84,14950,17530,21720,26220,30870,2003
2432,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",39-0000,Personal care and service occupations,major,3070,9.7,10.02,20850,2.8,6.47,7.51,8.89,10.93,15.87,13450,15620,18480,22730,33000,2003
2445,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",41-0000,Sales and related occupations,major,15340,3.1,15.72,32710,2.5,7.31,8.46,10.72,17.47,29.95,15210,17600,22300,36340,62290,2003
2463,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",43-0000,Office and administrative support occupations,major,19100,3.3,13.53,28150,1.3,8.55,10.36,12.85,16.22,19.80,17780,21550,26730,33740,41190,2003
2508,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",45-0000,"Farming, fishing, and forestry occupations",major,200,25.4,11.75,24450,4.2,7.95,9.15,10.58,13.08,18.47,16540,19030,22000,27200,38410,2003
2511,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",47-0000,Construction and extraction occupations,major,4500,7.3,16.86,35080,2.0,11.02,13.36,16.28,20.09,24.33,22920,27790,33860,41780,50600,2003
2525,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",49-0000,"Installation, maintenance, and repair occupations",major,5340,4.9,18.10,37640,1.9,10.62,13.73,17.62,21.86,26.46,22090,28560,36650,45470,55040,2003
2550,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",51-0000,Production occupations,major,10030,4.9,14.25,29630,2.3,8.77,10.57,13.48,17.16,21.20,18230,21980,28040,35690,44100,2003
2590,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",53-0000,Transportation and material moving occupations,major,5570,4.5,12.65,26320,2.4,7.34,8.88,11.25,14.84,19.74,15260,18470,23400,30860,41050,2003
2608,NJ,560,"Atlantic-Cape May, NJ PMSA",11-0000,Management occupations,major,5960,5.2,38.41,79900,1.8,16.16,24.17,34.69,47.43,64.10,33600,50280,72150,98660,133340,2003
2633,NJ,560,"Atlantic-Cape May, NJ PMSA",13-0000,Business and financial operations occupations,major,4370,7.4,23.44,48760,3.0,14.14,16.82,21.81,28.47,36.27,29410,34980,45360,59210,75430,2003
2650,NJ,560,"Atlantic-Cape May, NJ PMSA",15-0000,Computer and mathematical occupations,major,2270,8.0,31.51,65540,4.8,16.75,21.86,31.21,40.61,48.43,34840,45470,64910,84460,100740,2003
2659,NJ,560,"Atlantic-Cape May, NJ PMSA",17-0000,Architecture and engineering occupations,major,1620,9.6,30.13,62670,6.4,14.75,20.24,27.41,39.40,50.44,30690,42090,57010,81960,104930,2003
2670,NJ,560,"Atlantic-Cape May, NJ PMSA",19-0000,"Life, physical, and social science occupations",major,**,**,27.87,57980,3.0,16.37,20.16,26.58,33.90,42.56,34040,41940,55280,70510,88530,2003
2675,NJ,560,"Atlantic-Cape May, NJ PMSA",21-0000,Community and social services occupations,major,2750,8.4,17.74,36900,3.6,9.91,12.75,16.18,20.97,28.63,20620,26510,33650,43630,59550,2003
2685,NJ,560,"Atlantic-Cape May, NJ PMSA",23-0000,Legal occupations,major,920,10.3,41.62,86570,6.7,16.17,21.05,35.78,53.67,#,33630,43780,74420,111630,#,2003
2689,NJ,560,"Atlantic-Cape May, NJ PMSA",25-0000,"Education, training, and library occupations",major,10130,2.3,22.15,46080,3.7,8.46,14.70,20.67,29.78,36.19,17590,30570,43000,61940,75280,2003
2705,NJ,560,"Atlantic-Cape May, NJ PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,1740,10.9,19.79,41170,3.2,9.50,12.67,18.68,25.85,30.61,19760,26350,38860,53770,63680,2003
2715,NJ,560,"Atlantic-Cape May, NJ PMSA",29-0000,Healthcare practitioners and technical occupations,major,7300,5.1,28.30,58860,3.8,13.18,18.62,23.75,29.45,49.01,27410,38720,49390,61250,101930,2003
2740,NJ,560,"Atlantic-Cape May, NJ PMSA",31-0000,Healthcare support occupations,major,4360,10.2,11.40,23710,2.0,7.44,9.25,10.88,13.12,16.02,15480,19240,22620,27290,33320,2003
2751,NJ,560,"Atlantic-Cape May, NJ PMSA",33-0000,Protective service occupations,major,7150,4.7,17.22,35820,5.7,7.95,9.79,13.28,25.09,32.62,16540,20370,27610,52190,67850,2003
2762,NJ,560,"Atlantic-Cape May, NJ PMSA",35-0000,Food preparation and serving related occupations,major,26150,3.8,9.99,20780,2.0,5.90,6.74,8.92,12.29,15.77,12260,14010,18560,25570,32790,2003
2778,NJ,560,"Atlantic-Cape May, NJ PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,12030,3.6,10.91,22690,1.2,7.33,8.35,10.55,12.79,14.63,15240,17370,21940,26610,30430,2003
2785,NJ,560,"Atlantic-Cape May, NJ PMSA",39-0000,Personal care and service occupations,major,16800,4.4,11.47,23860,4.6,5.76,6.40,8.11,15.64,23.77,11990,13310,16880,32520,49440,2003
2806,NJ,560,"Atlantic-Cape May, NJ PMSA",41-0000,Sales and related occupations,major,21810,3.0,12.21,25390,1.9,6.42,7.69,9.68,13.20,21.10,13350,16000,20130,27460,43880,2003
2823,NJ,560,"Atlantic-Cape May, NJ PMSA",43-0000,Office and administrative support occupations,major,26330,2.5,13.50,28070,1.0,7.88,9.72,12.61,16.45,20.55,16380,20210,26240,34210,42740,2003
2865,NJ,560,"Atlantic-Cape May, NJ PMSA",45-0000,"Farming, fishing, and forestry occupations",major,**,**,9.30,19340,7.5,5.65,6.08,6.84,9.80,13.48,11750,12650,14230,20390,28040,2003
2867,NJ,560,"Atlantic-Cape May, NJ PMSA",47-0000,Construction and extraction occupations,major,8550,4.9,21.57,44860,2.2,10.40,14.20,20.55,28.22,34.03,21640,29540,42740,58700,70770,2003
2893,NJ,560,"Atlantic-Cape May, NJ PMSA",49-0000,"Installation, maintenance, and repair occupations",major,6200,4.9,19.30,40140,1.6,10.63,14.25,19.01,24.06,28.43,22100,29650,39540,50040,59140,2003
2915,NJ,560,"Atlantic-Cape May, NJ PMSA",51-0000,Production occupations,major,4970,7.5,13.58,28240,2.5,7.21,9.06,12.16,16.59,21.99,15010,18850,25300,34510,45740,2003
2943,NJ,560,"Atlantic-Cape May, NJ PMSA",53-0000,Transportation and material moving occupations,major,11120,5.8,11.35,23610,2.6,6.23,7.46,9.85,13.79,18.54,12970,15510,20490,28690,38560,2003
2964,NJ,875,"Bergen-Passaic, NJ PMSA",11-0000,Management occupations,major,31860,2.4,51.15,106390,1.0,23.11,32.78,45.32,63.11,#,48080,68170,94260,131260,#,2003
2991,NJ,875,"Bergen-Passaic, NJ PMSA",13-0000,Business and financial operations occupations,major,25920,4.5,28.70,59700,1.6,14.83,19.77,26.25,35.57,45.58,30840,41130,54600,73970,94820,2003
3017,NJ,875,"Bergen-Passaic, NJ PMSA",15-0000,Computer and mathematical occupations,major,17120,6.0,29.91,62220,1.5,15.93,21.05,29.17,37.83,44.95,33130,43780,60670,78680,93500,2003
3029,NJ,875,"Bergen-Passaic, NJ PMSA",17-0000,Architecture and engineering occupations,major,8630,7.2,30.24,62890,3.1,15.41,20.73,28.34,38.58,48.49,32060,43120,58950,80240,100860,2003
3051,NJ,875,"Bergen-Passaic, NJ PMSA",19-0000,"Life, physical, and social science occupations",major,**,**,27.16,56480,3.2,13.35,18.11,24.70,33.89,43.64,27770,37660,51370,70500,90760,2003
3063,NJ,875,"Bergen-Passaic, NJ PMSA",21-0000,Community and social services occupations,major,7990,6.7,20.50,42650,2.8,10.33,14.06,18.81,26.16,34.13,21490,29240,39120,54420,71000,2003
3074,NJ,875,"Bergen-Passaic, NJ PMSA",23-0000,Legal occupations,major,4510,8.0,43.67,90830,7.2,17.19,23.21,37.19,61.25,#,35760,48270,77360,127390,#,2003
3078,NJ,875,"Bergen-Passaic, NJ PMSA",25-0000,"Education, training, and library occupations",major,35730,2.6,23.42,48720,1.7,9.82,14.84,21.24,32.69,40.94,20430,30880,44180,68000,85150,2003
3107,NJ,875,"Bergen-Passaic, NJ PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,7770,9.2,23.30,48470,4.9,9.61,13.49,19.54,28.45,39.14,19980,28060,40650,59170,81420,2003
3128,NJ,875,"Bergen-Passaic, NJ PMSA",29-0000,Healthcare practitioners and technical occupations,major,27580,8.9,32.38,67350,5.0,14.95,20.63,27.14,35.30,53.44,31090,42900,56460,73430,111160,2003
3166,NJ,875,"Bergen-Passaic, NJ PMSA",31-0000,Healthcare support occupations,major,19560,5.6,11.81,24570,2.0,8.63,9.52,10.88,13.45,16.72,17960,19810,22640,27970,34770,2003
3179,NJ,875,"Bergen-Passaic, NJ PMSA",33-0000,Protective service occupations,major,15780,7.2,21.59,44920,5.0,7.42,9.26,15.47,35.12,42.79,15440,19270,32190,73050,89010,2003
3192,NJ,875,"Bergen-Passaic, NJ PMSA",35-0000,Food preparation and serving related occupations,major,40050,2.8,9.16,19050,2.3,5.73,6.38,8.13,10.74,14.06,11920,13280,16920,22330,29250,2003
3207,NJ,875,"Bergen-Passaic, NJ PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,20090,5.9,11.54,24000,2.4,6.31,7.75,10.34,14.00,18.76,13120,16110,21510,29130,39030,2003
3216,NJ,875,"Bergen-Passaic, NJ PMSA",39-0000,Personal care and service occupations,major,14270,4.8,10.62,22100,6.2,5.86,6.72,8.86,11.78,19.27,12180,13980,18430,24490,40070,2003
3238,NJ,875,"Bergen-Passaic, NJ PMSA",41-0000,Sales and related occupations,major,77220,2.4,18.40,38270,1.9,6.60,8.12,12.45,22.43,36.68,13740,16880,25900,46650,76290,2003
3257,NJ,875,"Bergen-Passaic, NJ PMSA",43-0000,Office and administrative support occupations,major,135810,2.4,15.20,31620,0.8,8.68,10.96,14.37,18.67,22.69,18060,22790,29900,38820,47190,2003
3304,NJ,875,"Bergen-Passaic, NJ PMSA",45-0000,"Farming, fishing, and forestry occupations",major,**,**,7.84,16300,16.1,5.73,6.25,7.17,8.40,10.97,11910,13000,14920,17470,22820,2003
3306,NJ,875,"Bergen-Passaic, NJ PMSA",47-0000,Construction and extraction occupations,major,21830,5.4,23.56,49010,3.0,11.25,15.75,21.46,30.48,37.45,23390,32760,44640,63400,77900,2003
3341,NJ,875,"Bergen-Passaic, NJ PMSA",49-0000,"Installation, maintenance, and repair occupations",major,23580,5.8,20.08,41770,2.0,10.52,13.98,19.40,25.32,31.08,21880,29080,40350,52670,64640,2003
3373,NJ,875,"Bergen-Passaic, NJ PMSA",51-0000,Production occupations,major,46380,3.5,14.08,29290,1.1,7.03,9.04,12.50,17.59,23.28,14630,18810,26010,36600,48410,2003
3454,NJ,875,"Bergen-Passaic, NJ PMSA",53-0000,Transportation and material moving occupations,major,50970,3.4,13.24,27530,1.7,6.47,8.32,11.81,16.59,21.41,13460,17320,24570,34500,44540,2003
3479,NJ,3640,"Jersey City, NJ PMSA",11-0000,Management occupations,major,11200,4.0,50.84,105750,1.5,23.00,32.46,45.05,62.97,#,47840,67520,93710,130970,#,2003
3504,NJ,3640,"Jersey City, NJ PMSA",13-0000,Business and financial operations occupations,major,10440,8.2,29.45,61260,1.6,15.32,20.12,26.63,35.52,45.93,31870,41850,55380,73890,95530,2003
3525,NJ,3640,"Jersey City, NJ PMSA",15-0000,Computer and mathematical occupations,major,8790,8.8,35.93,74730,3.1,19.57,25.95,34.28,44.28,55.46,40700,53970,71310,92110,115360,2003
3536,NJ,3640,"Jersey City, NJ PMSA",17-0000,Architecture and engineering occupations,major,1290,9.3,29.94,62270,1.8,16.96,21.66,28.60,36.51,44.50,35280,45060,59480,75950,92560,2003
3548,NJ,3640,"Jersey City, NJ PMSA",19-0000,"Life, physical, and social science occupations",major,**,**,28.81,59930,3.1,16.22,20.33,26.41,35.65,43.74,33730,42280,54930,74150,90990,2003
3555,NJ,3640,"Jersey City, NJ PMSA",21-0000,Community and social services occupations,major,2700,10.2,19.51,40590,7.3,9.07,11.91,17.48,24.52,36.94,18870,24760,36370,50990,76830,2003
3565,NJ,3640,"Jersey City, NJ PMSA",23-0000,Legal occupations,major,980,12.4,39.48,82120,5.7,14.73,20.95,30.34,51.51,#,30640,43570,63100,107140,#,2003
3569,NJ,3640,"Jersey City, NJ PMSA",25-0000,"Education, training, and library occupations",major,13360,5.9,22.81,47440,4.5,8.70,13.03,20.29,33.57,41.74,18090,27090,42190,69820,86820,2003
3598,NJ,3640,"Jersey City, NJ PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,2170,13.9,22.50,46800,2.7,10.19,14.13,20.17,27.32,35.32,21190,29400,41960,56830,73480,2003
3611,NJ,3640,"Jersey City, NJ PMSA",29-0000,Healthcare practitioners and technical occupations,major,9000,8.8,31.44,65390,7.8,15.74,19.72,24.83,32.44,57.25,32730,41010,51650,67470,119080,2003
3638,NJ,3640,"Jersey City, NJ PMSA",31-0000,Healthcare support occupations,major,5430,7.8,11.04,22960,3.2,7.56,8.51,10.24,12.79,15.73,15730,17710,21290,26610,32720,2003
3648,NJ,3640,"Jersey City, NJ PMSA",33-0000,Protective service occupations,major,8670,4.4,20.30,42210,6.5,7.68,10.21,17.30,29.96,37.36,15970,21240,35980,62310,77700,2003
3657,NJ,3640,"Jersey City, NJ PMSA",35-0000,Food preparation and serving related occupations,major,11370,5.6,9.10,18930,3.0,5.75,6.31,7.43,10.14,14.50,11960,13120,15460,21080,30170,2003
3673,NJ,3640,"Jersey City, NJ PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,8290,4.9,10.33,21490,3.5,6.04,7.01,9.36,12.41,16.77,12560,14590,19460,25800,34880,2003
3680,NJ,3640,"Jersey City, NJ PMSA",39-0000,Personal care and service occupations,major,4380,5.3,9.49,19740,3.7,5.92,6.66,8.13,11.06,14.28,12320,13840,16910,23010,29710,2003
3694,NJ,3640,"Jersey City, NJ PMSA",41-0000,Sales and related occupations,major,24990,6.0,18.21,37870,3.2,6.21,7.53,12.27,22.85,37.82,12910,15670,25510,47530,78670,2003
3710,NJ,3640,"Jersey City, NJ PMSA",43-0000,Office and administrative support occupations,major,58810,5.5,15.11,31430,1.7,8.47,10.72,14.09,18.76,22.64,17610,22300,29310,39020,47100,2003
3755,NJ,3640,"Jersey City, NJ PMSA",47-0000,Construction and extraction occupations,major,5910,7.9,21.36,44430,3.8,11.12,14.52,20.28,27.95,34.09,23130,30210,42190,58130,70900,2003
3774,NJ,3640,"Jersey City, NJ PMSA",49-0000,"Installation, maintenance, and repair occupations",major,7740,6.6,19.01,39530,1.7,9.99,13.65,18.76,24.03,28.12,20780,28380,39030,49980,58490,2003
3791,NJ,3640,"Jersey City, NJ PMSA",51-0000,Production occupations,major,12530,5.5,13.24,27530,2.1,6.44,7.90,11.13,17.20,22.79,13400,16420,23140,35770,47410,2003
3839,NJ,3640,"Jersey City, NJ PMSA",53-0000,Transportation and material moving occupations,major,32630,6.2,13.26,27580,2.0,6.24,7.93,11.99,17.48,22.02,12980,16490,24940,36350,45800,2003
3862,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",11-0000,Management occupations,major,34230,3.2,52.36,108920,1.6,25.66,35.97,48.35,64.04,#,53360,74810,100570,133200,#,2003
3889,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",13-0000,Business and financial operations occupations,major,29330,3.7,30.95,64370,2.1,16.51,21.42,28.18,37.42,49.35,34340,44550,58610,77830,102640,2003
3910,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",15-0000,Computer and mathematical occupations,major,31270,4.6,34.54,71840,3.2,17.37,23.56,33.53,43.12,53.20,36120,49010,69740,89680,110660,2003
3923,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",17-0000,Architecture and engineering occupations,major,11550,6.1,30.50,63430,2.2,15.86,21.25,28.76,38.18,47.90,32990,44210,59830,79420,99630,2003
3947,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",19-0000,"Life, physical, and social science occupations",major,10830,5.8,30.36,63150,2.6,15.88,20.28,26.96,37.77,49.32,33040,42170,56070,78570,102580,2003
3966,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",21-0000,Community and social services occupations,major,7020,4.4,19.01,39550,3.3,10.21,12.87,16.97,23.54,31.21,21230,26760,35300,48960,64930,2003
3976,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",23-0000,Legal occupations,major,3780,19.1,45.40,94420,4.5,18.55,24.76,37.28,60.17,#,38590,51490,77540,125150,#,2003
3981,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",25-0000,"Education, training, and library occupations",major,34960,4.5,22.54,46880,2.7,8.98,13.70,20.65,30.57,37.71,18670,28500,42940,63580,78430,2003
4004,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,7080,10.0,21.66,45060,3.1,9.74,12.58,18.26,27.66,39.38,20250,26160,37980,57540,81920,2003
4027,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",29-0000,Healthcare practitioners and technical occupations,major,22590,7.5,30.05,62490,3.6,15.69,20.17,25.69,32.21,44.57,32630,41950,53440,67000,92710,2003
