CBSA Code,CBSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code
46740,"Valley, AL",Chambers County,Alabama,1,17
46780,"Van Wert, OH",Van Wert County,Ohio,39,161
46820,"Vermillion, SD",Clay County,South Dakota,46,27
46860,"Vernal, UT",Uintah County,Utah,49,47
46900,"Vernon, TX",Wilbarger County,Texas,48,487
46980,"Vicksburg, MS",Claiborne County,Mississippi,28,21
46980,"Vicksburg, MS",Warren County,Mississippi,28,149
47020,"Victoria, TX",Goliad County,Texas,48,175
47020,"Victoria, TX",Victoria County,Texas,48,469
47080,"Vidalia, GA",Montgomery County,Georgia,13,209
47080,"Vidalia, GA",Toombs County,Georgia,13,279
47180,"Vincennes, IN",Knox County,Indiana,18,83
47220,"Vineland-Bridgeton, NJ",Cumberland County,New Jersey,34,11
47240,"Vineyard Haven, MA",Dukes County,Massachusetts,25,7
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,North Carolina,37,53
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Gates County,North Carolina,37,73
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Gloucester County,Virginia,51,73
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Isle of Wight County,Virginia,51,93
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",James City County,Virginia,51,95
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Mathews County,Virginia,51,115
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",York County,Virginia,51,199
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake city,Virginia,51,550
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton city,Virginia,51,650
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News city,Virginia,51,700
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk city,Virginia,51,710
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Poquoson city,Virginia,51,735
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth city,Virginia,51,740
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Suffolk city,Virginia,51,800
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach city,Virginia,51,810
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Williamsburg city,Virginia,51,830
47300,"Visalia-Porterville, CA",Tulare County,California,6,107
47340,"Wabash, IN",Wabash County,Indiana,18,169
47380,"Waco, TX",Falls County,Texas,48,145
47380,"Waco, TX",McLennan County,Texas,48,309
47420,"Wahpeton, ND-MN",Wilkin County,Minnesota,27,167
47420,"Wahpeton, ND-MN",Richland County,North Dakota,38,77
47460,"Walla Walla, WA",Columbia County,Washington,53,13
47460,"Walla Walla, WA",Walla Walla County,Washington,53,71
47540,"Wapakoneta, OH",Auglaize County,Ohio,39,11
47580,"Warner Robins, GA",Houston County,Georgia,13,153
47580,"Warner Robins, GA",Peach County,Georgia,13,225
47580,"Warner Robins, GA",Pulaski County,Georgia,13,235
47620,"Warren, PA",Warren County,Pennsylvania,42,123
47660,"Warrensburg, MO",Johnson County,Missouri,29,101
47700,"Warsaw, IN",Kosciusko County,Indiana,18,85
47780,"Washington, IN",Daviess County,Indiana,18,27
47820,"Washington, NC",Beaufort County,North Carolina,37,13
43524,"Silver Spring-Frederick-Rockville, MD",Frederick County,Maryland,24,21
43524,"Silver Spring-Frederick-Rockville, MD",Montgomery County,Maryland,24,31
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,District of Columbia,11,1
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Calvert County,Maryland,24,9
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Charles County,Maryland,24,17
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince George's County,Maryland,24,33
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,Virginia,51,13
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Clarke County,Virginia,51,43
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Culpeper County,Virginia,51,47
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,Virginia,51,59
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fauquier County,Virginia,51,61
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,Virginia,51,107
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,Virginia,51,153
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Rappahannock County,Virginia,51,157
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Spotsylvania County,Virginia,51,177
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Stafford County,Virginia,51,179
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Warren County,Virginia,51,187
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria city,Virginia,51,510
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax city,Virginia,51,600
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Falls Church city,Virginia,51,610
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fredericksburg city,Virginia,51,630
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Manassas city,Virginia,51,683
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Manassas Park city,Virginia,51,685
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Jefferson County,West Virginia,54,37
47920,"Washington Court House, OH",Fayette County,Ohio,39,47
47940,"Waterloo-Cedar Falls, IA",Black Hawk County,Iowa,19,13
47940,"Waterloo-Cedar Falls, IA",Bremer County,Iowa,19,17
47940,"Waterloo-Cedar Falls, IA",Grundy County,Iowa,19,75
47980,"Watertown, SD",Codington County,South Dakota,46,29
48020,"Watertown-Fort Atkinson, WI",Jefferson County,Wisconsin,55,55
48060,"Watertown-Fort Drum, NY",Jefferson County,New York,36,45
48100,"Wauchula, FL",Hardee County,Florida,12,49
48140,"Wausau, WI",Marathon County,Wisconsin,55,73
48180,"Waycross, GA",Pierce County,Georgia,13,229
48180,"Waycross, GA",Ware County,Georgia,13,299
48220,"Weatherford, OK",Custer County,Oklahoma,40,39
48260,"Weirton-Steubenville, WV-OH",Jefferson County,Ohio,39,81
48260,"Weirton-Steubenville, WV-OH",Brooke County,West Virginia,54,9
48260,"Weirton-Steubenville, WV-OH",Hancock County,West Virginia,54,29
48300,"Wenatchee, WA",Chelan County,Washington,53,7
48300,"Wenatchee, WA",Douglas County,Washington,53,17
48460,"West Plains, MO",Howell County,Missouri,29,91
48540,"Wheeling, WV-OH",Belmont County,Ohio,39,13
48540,"Wheeling, WV-OH",Marshall County,West Virginia,54,51
48540,"Wheeling, WV-OH",Ohio County,West Virginia,54,69
48580,"Whitewater-Elkhorn, WI",Walworth County,Wisconsin,55,127
48620,"Wichita, KS",Butler County,Kansas,20,15
48620,"Wichita, KS",Harvey County,Kansas,20,79
48620,"Wichita, KS",Kingman County,Kansas,20,95
48620,"Wichita, KS",Sedgwick County,Kansas,20,173
48620,"Wichita, KS",Sumner County,Kansas,20,191
48660,"Wichita Falls, TX",Archer County,Texas,48,9
48660,"Wichita Falls, TX",Clay County,Texas,48,77
48660,"Wichita Falls, TX",Wichita County,Texas,48,485
48700,"Williamsport, PA",Lycoming County,Pennsylvania,42,81
48780,"Williston, ND",Williams County,North Dakota,38,105
48820,"Willmar, MN",Kandiyohi County,Minnesota,27,67
48900,"Wilmington, NC",New Hanover County,North Carolina,37,129
48900,"Wilmington, NC",Pender County,North Carolina,37,141
48940,"Wilmington, OH",Clinton County,Ohio,39,27
48980,"Wilson, NC",Wilson County,North Carolina,37,195
49020,"Winchester, VA-WV",Frederick County,Virginia,51,69
49020,"Winchester, VA-WV",Winchester city,Virginia,51,840
49020,"Winchester, VA-WV",Hampshire County,West Virginia,54,27
49080,"Winnemucca, NV",Humboldt County,Nevada,32,13
49100,"Winona, MN",Winona County,Minnesota,27,169
49180,"Winston-Salem, NC",Davidson County,North Carolina,37,57
49180,"Winston-Salem, NC",Davie County,North Carolina,37,59
49180,"Winston-Salem, NC",Forsyth County,North Carolina,37,67
49180,"Winston-Salem, NC",Stokes County,North Carolina,37,169
49180,"Winston-Salem, NC",Yadkin County,North Carolina,37,197
49220,"Wisconsin Rapids-Marshfield, WI",Wood County,Wisconsin,55,141
49260,"Woodward, OK",Woodward County,Oklahoma,40,153
49300,"Wooster, OH",Wayne County,Ohio,39,169
49340,"Worcester, MA-CT",Windham County,Connecticut,9,15
49340,"Worcester, MA-CT",Worcester County,Massachusetts,25,27
49380,"Worthington, MN",Nobles County,Minnesota,27,105
49420,"Yakima, WA",Yakima County,Washington,53,77
49460,"Yankton, SD",Yankton County,South Dakota,46,135
49620,"York-Hanover, PA",York County,Pennsylvania,42,133
49660,"Youngstown-Warren-Boardman, OH-PA",Mahoning County,Ohio,39,99
49660,"Youngstown-Warren-Boardman, OH-PA",Trumbull County,Ohio,39,155
49660,"Youngstown-Warren-Boardman, OH-PA",Mercer County,Pennsylvania,42,85
49700,"Yuba City, CA",Sutter County,California,6,101
49700,"Yuba City, CA",Yuba County,California,6,115
49740,"Yuma, AZ",Yuma County,Arizona,4,27
49780,"Zanesville, OH",Muskingum County,Ohio,39,119
49820,"Zapata, TX",Zapata County,Texas,48,505
70450,"Athol, MA",Orange town,,25,11
70450,"Athol, MA",Athol town,,25,27
70450,"Athol, MA",Petersham town,,25,27
70600,"Augusta, ME",Augusta city,,23,11
70600,"Augusta, ME",Belgrade town,,23,11
70600,"Augusta, ME",Chelsea town,,23,11
70600,"Augusta, ME",China town,,23,11
70600,"Augusta, ME",Farmingdale town,,23,11
70600,"Augusta, ME",Gardiner city,,23,11
70600,"Augusta, ME",Hallowell city,,23,11
70600,"Augusta, ME",Manchester town,,23,11
70600,"Augusta, ME",Mount Vernon town,,23,11
70600,"Augusta, ME",Pittston town,,23,11
70600,"Augusta, ME",Randolph town,,23,11
70600,"Augusta, ME",Readfield town,,23,11
70600,"Augusta, ME",Rome town,,23,11
70600,"Augusta, ME",Sidney town,,23,11
70600,"Augusta, ME",Vassalboro town,,23,11
70600,"Augusta, ME",Wayne town,,23,11
70600,"Augusta, ME",West Gardiner town,,23,11
70600,"Augusta, ME",Windsor town,,23,11
70600,"Augusta, ME",Winthrop town,,23,11
70600,"Augusta, ME",Somerville town,,23,15
70600,"Augusta, ME",Whitefield town,,23,15
70600,"Augusta, ME",Palermo town,,23,27
70750,"Bangor, ME",Amherst town,,23,9
70750,"Bangor, ME",Aurora town,,23,9
70750,"Bangor, ME",Dedham town,,23,9
70750,"Bangor, ME",Osborn town,,23,9
70750,"Bangor, ME",Otis town,,23,9
70750,"Bangor, ME",Alton town,,23,19
70750,"Bangor, ME",Argyle unorganized territory,,23,19
70750,"Bangor, ME",Bangor city,,23,19
70750,"Bangor, ME",Bradford town,,23,19
70750,"Bangor, ME",Bradley town,,23,19
70750,"Bangor, ME",Brewer city,,23,19
70750,"Bangor, ME",Burlington town,,23,19
70750,"Bangor, ME",Carmel town,,23,19
70750,"Bangor, ME",Charleston town,,23,19
70750,"Bangor, ME",Clifton town,,23,19
70750,"Bangor, ME",Corinth town,,23,19
70750,"Bangor, ME",Dixmont town,,23,19
70750,"Bangor, ME",East Central Penobscot unorganized territory,,23,19
70750,"Bangor, ME",Eddington town,,23,19
70750,"Bangor, ME",Edinburg town,,23,19
70750,"Bangor, ME",Enfield town,,23,19
70750,"Bangor, ME",Etna town,,23,19
70750,"Bangor, ME",Exeter town,,23,19
70750,"Bangor, ME",Garland town,,23,19
70750,"Bangor, ME",Glenburn town,,23,19
70750,"Bangor, ME",Greenbush town,,23,19
70750,"Bangor, ME",Hampden town,,23,19
70750,"Bangor, ME",Hermon town,,23,19
70750,"Bangor, ME",Holden town,,23,19
70750,"Bangor, ME",Howland town,,23,19
70750,"Bangor, ME",Hudson town,,23,19
70750,"Bangor, ME",Kenduskeag town,,23,19
70750,"Bangor, ME",Lagrange town,,23,19
70750,"Bangor, ME",Levant town,,23,19
70750,"Bangor, ME",Milford town,,23,19
70750,"Bangor, ME",Newburgh town,,23,19
70750,"Bangor, ME",Newport town,,23,19
70750,"Bangor, ME",Old Town city,,23,19
70750,"Bangor, ME",Orono town,,23,19
70750,"Bangor, ME",Orrington town,,23,19
70750,"Bangor, ME",Passadumkeag town,,23,19
70750,"Bangor, ME",Penobscot Indian Island Reservation,,23,19
70750,"Bangor, ME",Stetson town,,23,19
70750,"Bangor, ME",Veazie town,,23,19
70750,"Bangor, ME",Southeast Piscataquis unorganized territory,,23,21
70750,"Bangor, ME",Winterport town,,23,27
70900,"Barnstable Town, MA",Barnstable Town city,,25,1
70900,"Barnstable Town, MA",Bourne town,,25,1
70900,"Barnstable Town, MA",Brewster town,,25,1
70900,"Barnstable Town, MA",Chatham town,,25,1
70900,"Barnstable Town, MA",Dennis town,,25,1
70900,"Barnstable Town, MA",Eastham town,,25,1
70900,"Barnstable Town, MA",Falmouth town,,25,1
70900,"Barnstable Town, MA",Harwich town,,25,1
70900,"Barnstable Town, MA",Mashpee town,,25,1
70900,"Barnstable Town, MA",Orleans town,,25,1
70900,"Barnstable Town, MA",Sandwich town,,25,1
70900,"Barnstable Town, MA",Wellfleet town,,25,1
70900,"Barnstable Town, MA",Yarmouth town,,25,1
70900,"Barnstable Town, MA",Marion town,,25,23
70900,"Barnstable Town, MA",Wareham town,,25,23
71050,"Barre, VT",Orange town,,50,17
71050,"Barre, VT",Washington town,,50,17
71050,"Barre, VT",Williamstown town,,50,17
71050,"Barre, VT",Barre city,,50,23
71050,"Barre, VT",Barre town,,50,23
71050,"Barre, VT",Berlin town,,50,23
71050,"Barre, VT",Calais town,,50,23
71050,"Barre, VT",East Montpelier town,,50,23
71050,"Barre, VT",Marshfield town,,50,23
71050,"Barre, VT",Middlesex town,,50,23
71050,"Barre, VT",Montpelier city,,50,23
71050,"Barre, VT",Plainfield town,,50,23
71050,"Barre, VT",Woodbury town,,50,23
71050,"Barre, VT",Worcester town,,50,23
71350,"Bennington, VT",Bennington town,,50,3
71350,"Bennington, VT",Glastenbury town,,50,3
71350,"Bennington, VT",Pownal town,,50,3
71350,"Bennington, VT",Shaftsbury town,,50,3
71350,"Bennington, VT",Woodford town,,50,3
71500,"Berlin, NH",Berlin city,,33,7
71500,"Berlin, NH",Dummer town,,33,7
71500,"Berlin, NH",Gorham town,,33,7
71500,"Berlin, NH",Milan town,,33,7
71500,"Berlin, NH",Randolph town,,33,7
71500,"Berlin, NH",Shelburne town,,33,7
71500,"Berlin, NH",Stark town,,33,7
71654,"Boston-Cambridge-Newton, MA-NH",Mansfield town,,25,5
71654,"Boston-Cambridge-Newton, MA-NH",Andover town,,25,9
71654,"Boston-Cambridge-Newton, MA-NH",Boxford town,,25,9
71654,"Boston-Cambridge-Newton, MA-NH",Essex town,,25,9
71654,"Boston-Cambridge-Newton, MA-NH",Gloucester city,,25,9
71654,"Boston-Cambridge-Newton, MA-NH",Hamilton town,,25,9
71654,"Boston-Cambridge-Newton, MA-NH",Ipswich town,,25,9
71654,"Boston-Cambridge-Newton, MA-NH",Lynnfield town,,25,9
71654,"Boston-Cambridge-Newton, MA-NH",Manchester-by-the-Sea town,,25,9
71654,"Boston-Cambridge-Newton, MA-NH",Middleton town,,25,9
71654,"Boston-Cambridge-Newton, MA-NH",Newbury town,,25,9
71654,"Boston-Cambridge-Newton, MA-NH",Rockport town,,25,9
71654,"Boston-Cambridge-Newton, MA-NH",Rowley town,,25,9
71654,"Boston-Cambridge-Newton, MA-NH",Topsfield town,,25,9
71654,"Boston-Cambridge-Newton, MA-NH",Wenham town,,25,9
71654,"Boston-Cambridge-Newton, MA-NH",Acton town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Arlington town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Bedford town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Belmont town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Boxborough town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Burlington town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Cambridge city,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Carlisle town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Concord town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Everett city,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Lexington town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Lincoln town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Malden city,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Maynard town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Medford city,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Melrose city,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Newton city,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",North Reading town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Reading town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Sherborn town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Somerville city,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Stoneham town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Stow town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Wakefield town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Waltham city,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Watertown Town city,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Wayland town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Weston town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Wilmington town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Winchester town,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Woburn city,,25,17
71654,"Boston-Cambridge-Newton, MA-NH",Braintree Town city,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Brookline town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Canton town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Cohasset town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Dedham town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Dover town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Foxborough town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Franklin Town city,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Holbrook town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Medfield town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Medway town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Millis town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Milton town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Needham town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Norfolk town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Norwood town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Quincy city,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Randolph town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Sharon town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Stoughton town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Walpole town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Wellesley town,,25,21
71654,"Boston-Cambridge-Newton, MA-NH",Westwood town,,25,21
